cvemun,pollutant,tot_pop_mun,exp_type,exposure_weigh,crf_id,temporality,cause,health_outcome,icd_10,age_group,crf_mean_10,crf_lower_10,crf_upper_10,interval_ug_m3,beta_mean,beta_lower,beta_upper,reference,crf_type,analysis_type,paf_mean,paf_lower,paf_upper,total_incid,ab_incid_mean,ab_incid_lower,ab_incid_upper
21050,NO2,27988,with_og,1.4728816,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.017968109503696428,0.007438690499523475,0.024326958078401358,1,0.017968109503696428,0.007438690499523475,0.024326958078401358
21050,PM25,27988,no_og,11.049674,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2763087171234717,0.09995871237567316,0.41717306469573345,1,0.2763087171234717,0.09995871237567316,0.41717306469573345
21050,PM25,27988,with_og,11.129919,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2780063316432448,0.1006468156672566,0.41945362847605255,1,0.2780063316432448,0.1006468156672566,0.41945362847605255
21051,NO2,39742.0000079484,no_og,2.2769632167070615,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.02764072417017608,0.011476275015643057,0.03735697658811854,5,0.1382036208508804,0.05738137507821529,0.1867848829405927
21051,NO2,39742.0000079484,with_og,2.2427042306092173,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.0272305591182855,0.011304583716044902,0.03680538071113102,5,0.1361527955914275,0.05652291858022451,0.1840269035556551
21051,PM25,39742.0000079484,no_og,11.427376684977574,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.284264499012827,0.1031929380573792,0.4278298043449181,5,1.421322495064135,0.515964690286896,2.1391490217245903
21051,PM25,39742.0000079484,with_og,11.411558945461412,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.28393308173747683,0.10305772598630022,0.42738744706733167,5,1.4196654086873841,0.5152886299315012,2.1369372353366582
21052,NO2,1294,no_og,2.1704853,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.02636535248285699,0.010942555811253725,0.035641565076682785,NA,0,0,0
21052,NO2,1294,with_og,2.146685999999999,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.026080060460127355,0.010823222725595882,0.03525772888304483,NA,0,0,0
21052,PM25,1294,no_og,9.7347975,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2479165140419182,0.08860832091278709,0.3785021023129873,NA,0,0,0
21052,PM25,1294,with_og,9.751145,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2482762560423093,0.0887503122539155,0.3789982983404502,NA,0,0,0
21053,NO2,71074.00002132221,no_og,2.55093501034618,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.03091463059608875,0.01284823161513649,0.04175678317174043,2,0.0618292611921775,0.02569646323027298,0.08351356634348087
21053,NO2,71074.00002132221,with_og,2.579688407602402,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.031257587971172174,0.012992108297279547,0.0422173762045639,2,0.06251517594234435,0.025984216594559094,0.0844347524091278
21053,PM25,71074.00002132221,no_og,13.832504767439987,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3329133844106219,0.1235168961557294,0.49126526033796647,2,0.6658267688212438,0.2470337923114588,0.9825305206759329
21053,PM25,71074.00002132221,with_og,13.911929722663942,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3344622444445771,0.12418014338716112,0.49323560270139155,2,0.6689244888891542,0.24836028677432223,0.9864712054027831
21054,NO2,36410,no_og,1.2668556,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.015474294249491606,0.00640150805739565,0.020960048545701347,0,0,0,0
21054,NO2,36410,with_og,1.3767166,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.016804879706602188,0.006954708496733832,0.02275685779125104,0,0,0,0
21054,PM25,36410,no_og,11.286926,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2813163667809219,0.10199163416597826,0.4238899901697354,0,0,0,0
21054,PM25,36410,with_og,11.363763,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.28293071628039373,0.1026490362200276,0.42604871149397877,0,0,0,0
21055,NO2,5665.000000566501,no_og,0.6388871699999998,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.007833994491121658,0.0032334790444962687,0.010625842026291958,1,0.007833994491121658,0.0032334790444962687,0.010625842026291958
21055,NO2,5665.000000566501,with_og,0.6460942999999999,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.00792201689753632,0.0032698954299902323,0.010745063254695302,1,0.00792201689753632,0.0032698954299902323,0.010745063254695302
21055,PM25,5665.000000566501,no_og,6.722708999999999,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.17860672503856248,0.06206465446836996,0.2799669219449217,1,0.17860672503856248,0.06206465446836996,0.2799669219449217
21055,PM25,5665.000000566501,with_og,6.742998999999999,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.17909434545735167,0.06224601895293918,0.28068035782498846,1,0.17909434545735167,0.06224601895293918,0.28068035782498846
21056,NO2,1288,no_og,1.1893493999999998,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.014534491936433941,0.00601104346151492,0.01969042447833367,NA,0,0,0
21056,NO2,1288,with_og,1.1820476,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.014445907651335046,0.005974250181718913,0.01957072933420499,NA,0,0,0
21056,PM25,1288,no_og,7.1198945,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.18809965767314332,0.06560857363206268,0.293804957890689,NA,0,0,0
21056,PM25,1288,with_og,7.1333847,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.18842014659121184,0.06572870560307212,0.29427026065879597,NA,0,0,0
21057,NO2,6397,no_og,1.7505865,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.02131955999698474,0.008835008059424184,0.02884694073928114,NA,0,0,0
21057,NO2,6397,with_og,1.8860039,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.02294967875874725,0.009515182551604702,0.031043421506337963,NA,0,0,0
21057,PM25,6397,no_og,13.521033,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3268045334369794,0.12091106473308073,0.4834641846110694,NA,0,0,0
21057,PM25,6397,with_og,13.644154000000002,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.3292259456195077,0.1219420428478838,0.4865620510501939,NA,0,0,0
21058,NO2,21837,no_og,1.4240211,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.017377255858065252,0.007192813441536359,0.023529520912920935,1,0.017377255858065252,0.007192813441536359,0.023529520912920935
21058,NO2,21837,with_og,1.4728816,5,long_term,asthma,incidence,j45_j46,less20,1.131,1.052,1.182,10,0.012310219713398341,0.005069311431551817,0.016720791898390642,khreis_2017,lineal,main,0.017968109503696428,0.007438690499523475,0.024326958078401358,1,0.017968109503696428,0.007438690499523475,0.024326958078401358
21058,PM25,21837,no_og,11.049674,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2763087171234717,0.09995871237567316,0.41717306469573345,1,0.2763087171234717,0.09995871237567316,0.41717306469573345
21058,PM25,21837,with_og,11.129919,18,long_term,asthma,incidence,j45_j46,less20,1.34,1.1,1.63,10,0.029266961396282005,0.009531017980432493,0.04885800148186709,khreis_2017,lineal,main,0.2780063316432448,0.1006468156672566,0.41945362847605255,1,0.2780063316432448,0.1006468156672566,0.41945362847605255
