cveent,entidad,pollutant,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,total_dths,ab_dths_mean,ab_dths_lower,ab_dths_upper,paf
22,Querétaro,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,3397,26.27,15.94,41.34,0.0077
22,Querétaro,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,1982,15.28,9.27,24.06,0.0077
22,Querétaro,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,279,74.33,40.58,93.69,0.2664
22,Querétaro,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,279,40.58,21.24,63.75,0.1454
22,Querétaro,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1223,279.42,122.21,410.66,0.2285
22,Querétaro,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,279,74.95,40.95,94.44,0.2686
22,Querétaro,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,279,40.95,21.44,64.3,0.1468
22,Querétaro,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1223,281.79,123.33,413.87,0.2304
22,Querétaro,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,11229,1249.5,870.18,1615.79,0.1113
22,Querétaro,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,3397,490.95,404.67,572.89,0.1445
22,Querétaro,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,11229,1251.26,871.42,1618.02,0.1114
22,Querétaro,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,3397,491.63,405.24,573.67,0.1447
23,Quintana Roo,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,7244,8.52,5.16,11.81,0.0012
23,Quintana Roo,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,165,0.15,0.08,0.22,9e-4
23,Quintana Roo,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,1826,2.17,1.31,3.42,0.0012
23,Quintana Roo,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,945,1.12,0.68,1.76,0.0012
23,Quintana Roo,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,7244,8.43,5.11,11.69,0.0012
23,Quintana Roo,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,165,0.15,0.08,0.22,9e-4
23,Quintana Roo,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,1826,2.14,1.3,3.38,0.0012
23,Quintana Roo,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,945,1.1,0.67,1.74,0.0012
23,Quintana Roo,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,165,30.65,16.34,39.21,0.1858
23,Quintana Roo,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,165,16.34,8.45,26.09,0.099
23,Quintana Roo,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,632,100.75,43.03,151.37,0.1594
23,Quintana Roo,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,165,30.64,16.34,39.2,0.1857
23,Quintana Roo,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,165,16.34,8.44,26.08,0.099
23,Quintana Roo,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,632,100.71,43.01,151.32,0.1594
23,Quintana Roo,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,7244,398.17,274.6,519.9,0.055
23,Quintana Roo,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,1826,131.06,107.21,154.06,0.0718
23,Quintana Roo,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,7244,398.62,274.92,520.47,0.055
23,Quintana Roo,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,1826,131.2,107.32,154.22,0.0719
24,San Luis Potosí,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,16196,82.39,49.97,114.14,0.0051
24,San Luis Potosí,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,614,2.56,1.29,3.79,0.0042
24,San Luis Potosí,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5782,29.72,18.03,46.81,0.0051
24,San Luis Potosí,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3491,18.11,10.98,28.52,0.0052
24,San Luis Potosí,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,16196,83.69,50.76,115.94,0.0052
24,San Luis Potosí,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,614,2.6,1.32,3.87,0.0042
24,San Luis Potosí,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5782,30.22,18.33,47.59,0.0052
24,San Luis Potosí,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3491,18.46,11.19,29.07,0.0053
24,San Luis Potosí,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,614,156.38,85.06,197.56,0.2547
24,San Luis Potosí,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,614,85.06,44.43,133.97,0.1385
24,San Luis Potosí,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1614,352.76,153.74,520.14,0.2186
24,San Luis Potosí,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,614,158.6,86.36,200.22,0.2583
24,San Luis Potosí,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,614,86.36,45.14,135.92,0.1407
24,San Luis Potosí,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1614,357.48,155.95,526.59,0.2215
24,San Luis Potosí,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,16196,1343.41,931.22,1745.3,0.0829
24,San Luis Potosí,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5782,627.74,515.56,735.07,0.1086
24,San Luis Potosí,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,16196,1348.49,934.8,1751.78,0.0833
24,San Luis Potosí,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5782,630.16,517.58,737.86,0.109
25,Sinaloa,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,12274,46.31,28.08,64.17,0.0038
25,Sinaloa,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,321,0.95,0.48,1.41,0.003
25,Sinaloa,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4060,15.03,9.11,23.69,0.0037
25,Sinaloa,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,2337,8.69,5.27,13.7,0.0037
25,Sinaloa,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,12274,45.75,27.74,63.4,0.0037
25,Sinaloa,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,321,0.94,0.47,1.39,0.0029
25,Sinaloa,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4060,14.85,9.01,23.4,0.0037
25,Sinaloa,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,2337,8.59,5.21,13.53,0.0037
25,Sinaloa,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,321,69.84,37.57,88.85,0.2176
25,Sinaloa,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,322,37.69,19.57,59.81,0.117
25,Sinaloa,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1306,243.85,105.1,363.29,0.1867
25,Sinaloa,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,321,69.91,37.61,88.93,0.2178
25,Sinaloa,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,322,37.73,19.59,59.87,0.1172
25,Sinaloa,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1306,244.08,105.2,363.61,0.1869
25,Sinaloa,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,12274,642.68,443.07,839.47,0.0524
25,Sinaloa,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4060,276.59,226.18,325.24,0.0681
25,Sinaloa,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,12274,642.21,442.74,838.87,0.0523
25,Sinaloa,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4060,276.4,226.03,325.02,0.0681
26,Sonora,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,16120,52.18,31.63,72.3,0.0032
26,Sonora,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,405,1.05,0.53,1.56,0.0026
26,Sonora,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5449,17.64,10.7,27.8,0.0032
26,Sonora,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3456,11.38,6.9,17.93,0.0033
26,Sonora,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,16120,51.57,31.26,71.47,0.0032
26,Sonora,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,405,1.04,0.52,1.54,0.0026
26,Sonora,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5449,17.44,10.57,27.48,0.0032
26,Sonora,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3456,11.25,6.82,17.72,0.0033
26,Sonora,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,405,95.78,51.81,121.41,0.2365
26,Sonora,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,405,51.81,26.98,81.9,0.1279
26,Sonora,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1923,387.91,168.06,575.13,0.2017
26,Sonora,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,405,95.86,51.86,121.51,0.2367
26,Sonora,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,405,51.86,27.01,81.98,0.128
26,Sonora,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1923,388.26,168.22,575.6,0.2019
26,Sonora,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,16120,751.9,518.38,982.12,0.0466
26,Sonora,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5449,336.22,275.01,395.29,0.0617
26,Sonora,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,16120,748.76,516.18,978.11,0.0464
26,Sonora,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5449,334.76,273.79,393.6,0.0614
27,Tabasco,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,13021,63.91,38.76,88.54,0.0049
27,Tabasco,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,241,0.94,0.47,1.39,0.0039
27,Tabasco,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4600,22.55,13.67,35.51,0.0049
27,Tabasco,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3016,14.72,8.93,23.18,0.0049
27,Tabasco,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,13021,70,42.45,96.96,0.0054
27,Tabasco,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,241,1.03,0.52,1.53,0.0043
27,Tabasco,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4600,24.69,14.98,38.89,0.0054
27,Tabasco,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3016,16.11,9.77,25.37,0.0053
27,Tabasco,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,241,51.57,27.71,65.64,0.214
27,Tabasco,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,241,27.71,14.38,44,0.115
27,Tabasco,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,814,149.04,64.15,222.32,0.1831
27,Tabasco,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,241,52.8,28.41,67.14,0.2191
27,Tabasco,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,241,28.41,14.76,45.07,0.1179
27,Tabasco,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,814,152.66,65.81,227.37,0.1875
27,Tabasco,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,13021,1527.23,1064.46,1973.32,0.1173
27,Tabasco,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4600,697.14,574.95,813.05,0.1516
27,Tabasco,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,13021,1540.57,1073.95,1990.2,0.1183
27,Tabasco,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4600,703.11,579.96,819.9,0.1529
28,Tamaulipas,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,16774,65.29,39.59,90.46,0.0039
28,Tamaulipas,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,330,1.03,0.52,1.53,0.0031
28,Tamaulipas,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5841,22.81,13.83,35.93,0.0039
28,Tamaulipas,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3773,14.85,9,23.4,0.0039
28,Tamaulipas,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,16774,70.51,42.76,97.69,0.0042
28,Tamaulipas,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,330,1.1,0.56,1.64,0.0033
28,Tamaulipas,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,5841,24.56,14.89,38.69,0.0042
28,Tamaulipas,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3773,15.94,9.67,25.11,0.0042
28,Tamaulipas,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,330,77.26,41.77,97.98,0.2341
28,Tamaulipas,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,330,41.77,21.75,66.06,0.1266
28,Tamaulipas,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1362,270.26,116.95,401.12,0.1984
28,Tamaulipas,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,330,78.78,42.65,99.83,0.2387
28,Tamaulipas,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,330,42.65,22.22,67.39,0.1292
28,Tamaulipas,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1362,275.75,119.5,408.73,0.2025
28,Tamaulipas,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,16774,1170.47,809.28,1524.46,0.0698
28,Tamaulipas,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5841,530.13,434.51,622,0.0908
28,Tamaulipas,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,16774,1176.73,813.66,1532.5,0.0702
28,Tamaulipas,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,5841,532.85,436.76,625.17,0.0912
29,Tlaxcala,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,6505,96.58,58.69,133.53,0.0148
29,Tlaxcala,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,187,2.2,1.12,3.27,0.0118
29,Tlaxcala,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,2223,33,20.05,51.82,0.0148
29,Tlaxcala,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,1449,21.66,13.16,34.02,0.0149
29,Tlaxcala,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,6505,95.96,58.31,132.68,0.0148
29,Tlaxcala,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,187,2.19,1.11,3.24,0.0117
29,Tlaxcala,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,2223,32.79,19.93,51.5,0.0148
29,Tlaxcala,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,1449,21.52,13.08,33.8,0.0149
29,Tlaxcala,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,187,51.73,28.33,65.08,0.2766
29,Tlaxcala,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,187,28.33,14.85,44.41,0.1515
29,Tlaxcala,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,488,115.94,50.88,169.88,0.2376
29,Tlaxcala,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,187,52.13,28.57,65.55,0.2788
29,Tlaxcala,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,187,28.57,14.98,44.77,0.1528
29,Tlaxcala,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,488,116.85,51.31,171.09,0.2394
29,Tlaxcala,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,6505,754.88,526.13,975.4,0.116
29,Tlaxcala,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,2223,332.87,274.51,388.24,0.1497
29,Tlaxcala,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,6505,757.05,527.67,978.15,0.1164
29,Tlaxcala,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,2223,333.82,275.31,389.33,0.1502
30,Veracruz,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,54897,257.11,155.92,356.19,0.0047
30,Veracruz,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1249,4.92,2.49,7.3,0.0039
30,Veracruz,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,19018,90.59,54.94,142.68,0.0048
30,Veracruz,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,12819,62.05,37.63,97.73,0.0048
30,Veracruz,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,54897,284.61,172.62,394.25,0.0052
30,Veracruz,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1249,5.44,2.75,8.08,0.0044
30,Veracruz,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,19018,100.19,60.77,157.78,0.0053
30,Veracruz,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,12819,68.6,41.61,108.03,0.0054
30,Veracruz,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1249,292.05,157.89,370.36,0.2338
30,Veracruz,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,1252,158.27,82.4,250.29,0.1264
30,Veracruz,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,4345,863.11,373.59,1280.75,0.1986
30,Veracruz,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,1249,301.27,163.24,381.53,0.2412
30,Veracruz,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,1252,163.63,85.29,258.38,0.1307
30,Veracruz,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,4345,890.66,386.37,1318.91,0.205
30,Veracruz,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,54897,5018.2,3482.16,6512.52,0.0914
30,Veracruz,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,19018,2262.57,1859.71,2647.39,0.119
30,Veracruz,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,54897,5066.07,3515.9,6573.68,0.0923
30,Veracruz,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,19018,2283.87,1877.44,2672.02,0.1201
31,Yucatán,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,14437,32.21,19.52,44.64,0.0022
31,Yucatán,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,338,0.61,0.31,0.91,0.0018
31,Yucatán,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4916,10.84,6.57,17.08,0.0022
31,Yucatán,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3130,6.8,4.12,10.72,0.0022
31,Yucatán,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,14437,31.85,19.31,44.15,0.0022
31,Yucatán,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,338,0.61,0.31,0.9,0.0018
31,Yucatán,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,4916,10.72,6.5,16.89,0.0022
31,Yucatán,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,3130,6.73,4.08,10.6,0.0022
31,Yucatán,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,338,64.46,34.41,82.41,0.1907
31,Yucatán,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,340,34.62,17.9,55.22,0.1018
31,Yucatán,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1468,238.12,101.77,357.53,0.1622
31,Yucatán,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,338,64.54,34.45,82.5,0.1909
31,Yucatán,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,340,34.66,17.93,55.29,0.1019
31,Yucatán,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,1468,238.41,101.9,357.95,0.1624
31,Yucatán,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,14437,882.83,609.47,1151.56,0.0612
31,Yucatán,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4916,391.24,320.29,459.57,0.0796
31,Yucatán,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,14437,886.65,612.14,1156.5,0.0614
31,Yucatán,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,4916,392.9,321.66,461.51,0.0799
32,Zacatecas,NO2,no_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,8390,29.51,17.89,40.89,0.0035
32,Zacatecas,NO2,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,354,1.03,0.52,1.53,0.0029
32,Zacatecas,NO2,no_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,2711,9.47,5.74,14.92,0.0035
32,Zacatecas,NO2,no_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,1607,5.63,3.41,8.87,0.0035
32,Zacatecas,NO2,with_og,long_term,all_cause,mortality,a00_r99,plus25,kasdagli_2024,lineal,main,8390,29.21,17.71,40.48,0.0035
32,Zacatecas,NO2,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,354,1.02,0.52,1.52,0.0029
32,Zacatecas,NO2,with_og,long_term,cvd,mortality,i00_i99,plus25,kasdagli_2024,lineal,main,2711,9.38,5.68,14.77,0.0035
32,Zacatecas,NO2,with_og,long_term,ihd,mortality,i20_i25,plus25,kasdagli_2024,lineal,main,1607,5.57,3.38,8.78,0.0035
32,Zacatecas,O3,no_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,354,91.08,49.58,115,0.2573
32,Zacatecas,O3,no_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,355,49.72,25.98,78.26,0.1401
32,Zacatecas,O3,no_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,876,193.15,84.24,284.62,0.2205
32,Zacatecas,O3,with_og,long_term,copd,mortality,j45_j46,plus25,kasdagli_2024,lineal,main,354,91.41,49.78,115.41,0.2582
32,Zacatecas,O3,with_og,long_term,copd,mortality,j45_j46,total,gbd_2023,lineal,main,355,49.92,26.09,78.56,0.1406
32,Zacatecas,O3,with_og,long_term,respiratory,mortality,j00_j99,plus25,kasdagli_2024,lineal,main,876,193.88,84.58,285.62,0.2213
32,Zacatecas,PM25,no_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,8390,423.92,292.26,553.73,0.0505
32,Zacatecas,PM25,no_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,2711,177.26,144.95,208.44,0.0654
32,Zacatecas,PM25,with_og,long_term,all_cause,mortality,a00_r99,plus25,orellano_2024,lineal,main,8390,424.21,292.45,554.1,0.0506
32,Zacatecas,PM25,with_og,long_term,cvd,mortality,i00_i99,plus25,orellano_2024,lineal,main,2711,177.38,145.05,208.59,0.0654
